Time(s),CH1(V),CH2(V)
0.000130,1.305648,0.963114
0.000137,1.305648,0.963918
0.000143,1.305648,0.963918
0.000150,1.305648,0.963918
0.000156,1.305648,0.964722
0.000163,1.305648,0.964722
0.000169,1.305648,0.964722
0.000176,1.305648,0.965526
0.000182,1.305648,0.966330
0.000189,1.305648,0.967134
0.000195,1.305648,0.967134
0.000202,1.305648,0.967134
0.000208,1.305648,0.967134
0.000215,1.305648,0.967134
0.000221,1.305648,0.967134
0.000228,1.305648,0.967134
0.000234,1.311116,0.967938
0.000241,1.332985,0.967938
0.000247,1.360322,0.967938
0.000254,1.387658,0.967938
0.000260,1.409528,0.967938
0.000267,1.436864,0.968742
0.000273,1.458734,0.968742
0.000280,1.486070,0.968742
0.000286,1.507940,0.968742
0.000293,1.529809,0.968742
0.000299,1.557146,0.969546
0.000306,1.579015,0.969546
0.000312,1.600884,0.969546
0.000319,1.622754,0.969546
0.000326,1.644623,0.970351
0.000332,1.666492,0.969546
0.000339,1.688362,0.970351
0.000345,1.710231,0.970351
0.000352,1.726633,0.971155
0.000358,1.748502,0.971155
0.000365,1.770372,0.971155
0.000371,1.786774,0.971155
0.000378,1.808643,0.971155
0.000384,1.825045,0.971155
0.000391,1.841447,0.971155
0.000397,1.863317,0.971959
0.000404,1.879719,0.971959
0.000410,1.896121,0.971959
0.000417,1.912523,0.971959
0.000423,1.928925,0.971959
0.000430,1.945327,0.971959
0.000436,1.961729,0.972763
0.000443,1.978131,0.972763
0.000449,1.994533,0.972763
0.000456,2.000000,0.972763
0.000462,2.016402,0.972763
0.000469,2.027337,0.972763
0.000475,2.043739,0.972763
0.000482,2.060141,0.972763
0.000488,2.071075,0.973567
0.000495,2.082010,0.973567
0.000501,2.098412,0.973567
0.000508,2.109347,0.973567
0.000514,2.125749,0.974371
0.000521,2.131216,0.973567
0.000527,2.147618,0.973567
0.000534,2.158553,0.973567
0.000540,2.169487,0.974371
0.000547,2.180422,0.974371
0.000553,2.191357,0.974371
0.000560,2.202291,0.974371
0.000566,2.213226,0.974371
0.000573,2.224161,0.974371
0.000579,2.229628,0.974371
0.000586,2.240563,0.974371
0.000592,2.251498,0.974371
0.000599,2.262432,0.975175
0.000605,2.267900,0.975175
0.000612,2.278834,0.975175
0.000618,2.284302,0.974371
0.000625,2.295236,0.975175
0.000632,2.300704,0.975175
0.000638,2.311638,0.975175
0.000645,2.317106,0.975979
0.000651,2.328040,0.975979
0.000658,2.333508,0.975979
0.000664,2.344442,0.975979
0.000671,2.349910,0.975979
0.000677,2.355377,0.975979
0.000684,2.360844,0.975979
0.000690,2.371779,0.975979
0.000697,2.377246,0.976783
0.000703,2.382714,0.976783
0.000710,2.388181,0.976783
0.000716,2.393648,0.976783
0.000723,2.399116,0.976783
0.000729,2.404583,0.976783
0.000736,2.410050,0.976783
0.000742,2.415518,0.976783
0.000749,2.420985,0.977587
0.000755,2.426452,0.977587
0.000762,2.431920,0.977587
0.000768,2.437387,0.977587
0.000775,2.442854,0.977587
0.000781,2.442854,0.977587
0.000788,2.448322,0.977587
0.000794,2.453789,0.977587
0.000801,2.459256,0.977587
0.000807,2.459256,0.977587
0.000814,2.464724,0.977587
0.000820,2.470191,0.977587
0.000827,2.470191,0.977587
0.000833,2.475658,0.977587
0.000840,2.481126,0.977587
0.000846,2.481126,0.978391
0.000853,2.486593,0.978391
0.000859,2.486593,0.978391
0.000866,2.492060,0.978391
0.000872,2.492060,0.978391
0.000879,2.497528,0.978391
0.000885,2.497528,0.978391
0.000892,2.502995,0.978391
0.000898,2.502995,0.978391
0.000905,2.508462,0.978391
0.000911,2.508462,0.978391
0.000918,2.508462,0.978391
0.000924,2.513930,0.978391
0.000931,2.513930,0.978391
0.000937,2.519397,0.978391
0.000944,2.519397,0.978391
0.000951,2.519397,0.978391
0.000957,2.524864,0.978391
0.000964,2.524864,0.979195
0.000970,2.524864,0.979195
0.000977,2.524864,0.978391
0.000983,2.524864,0.978391
0.000990,2.530332,0.978391
0.000996,2.530332,0.979195
0.001003,2.530332,0.978391
0.001009,2.530332,0.979195
0.001016,2.530332,0.978391
0.001022,2.535799,0.978391
0.001029,2.535799,0.979195
0.001035,2.535799,0.979195
0.001042,2.535799,0.979195
0.001048,2.535799,0.979195
0.001055,2.535799,0.979195
0.001061,2.535799,0.979195
0.001068,2.541266,0.979195
0.001074,2.541266,0.979195
0.001081,2.541266,0.979195
0.001087,2.541266,0.979195
0.001094,2.541266,0.979195
0.001100,2.541266,0.979195
0.001107,2.541266,0.979195
0.001113,2.541266,0.979195
0.001120,2.541266,0.979195
0.001126,2.541266,0.979195
0.001133,2.541266,0.979195
0.001139,2.541266,0.979195
0.001146,2.541266,0.979195
0.001152,2.541266,0.979999
0.001159,2.541266,0.979999
0.001165,2.541266,0.979999
0.001172,2.541266,0.979999
0.001178,2.541266,0.979999
0.001185,2.541266,0.979999
0.001191,2.541266,0.979999
0.001198,2.541266,0.979999
0.001204,2.541266,0.979999
0.001211,2.541266,0.979999
0.001217,2.535799,0.979999
0.001224,2.535799,0.979999
0.001230,2.535799,0.979999
0.001237,2.535799,0.979999
0.001243,2.535799,0.979999
0.001250,2.535799,0.979999
0.001257,2.535799,0.979999
0.001263,2.535799,0.979999
0.001270,2.535799,0.979999
0.001276,2.535799,0.979999
0.001283,2.530332,0.979999
0.001289,2.530332,0.979999
0.001296,2.530332,0.979999
0.001302,2.530332,0.979999
0.001309,2.530332,0.979999
0.001315,2.530332,0.979999
0.001322,2.530332,0.979999
0.001328,2.524864,0.979999
0.001335,2.524864,0.979999
0.001341,2.524864,0.979999
0.001348,2.524864,0.979999
0.001354,2.524864,0.979999
0.001361,2.519397,0.979999
0.001367,2.519397,0.979999
0.001374,2.519397,0.979999
0.001380,2.519397,0.979999
0.001387,2.519397,0.979999
0.001393,2.519397,0.979999
0.001400,2.513930,0.979999
0.001406,2.513930,0.979999
0.001413,2.513930,0.979999
0.001419,2.513930,0.979999
0.001426,2.513930,0.980803
0.001432,2.508462,0.979999
0.001439,2.508462,0.979999
0.001445,2.508462,0.979999
0.001452,2.508462,0.979999
0.001458,2.502995,0.980803
0.001465,2.502995,0.980803
0.001471,2.502995,0.980803
0.001478,2.502995,0.980803
0.001484,2.502995,0.980803
0.001491,2.497528,0.980803
0.001497,2.497528,0.980803
0.001504,2.497528,0.980803
0.001510,2.497528,0.980803
0.001517,2.492060,0.980803
0.001523,2.492060,0.980803
0.001530,2.492060,0.980803
0.001536,2.492060,0.980803
0.001543,2.492060,0.980803
0.001549,2.486593,0.980803
0.001556,2.486593,0.980803
0.001562,2.486593,0.980803
0.001569,2.486593,0.980803
0.001576,2.481126,0.980803
0.001582,2.481126,0.980803
0.001589,2.481126,0.980803
0.001595,2.481126,0.980803
0.001602,2.475658,0.980803
0.001608,2.475658,0.980803
0.001615,2.475658,0.980803
0.001621,2.475658,0.980803
0.001628,2.475658,0.980803
0.001634,2.470191,0.980803
0.001641,2.470191,0.980803
0.001647,2.470191,0.980803
0.001654,2.470191,0.980803
0.001660,2.464724,0.980803
0.001667,2.464724,0.980803
0.001673,2.464724,0.981607
0.001680,2.464724,0.981607
0.001686,2.459256,0.981607
0.001693,2.459256,0.981607
0.001699,2.459256,0.981607
0.001706,2.459256,0.981607
0.001712,2.453789,0.981607
0.001719,2.453789,0.981607
0.001725,2.453789,0.981607
0.001732,2.453789,0.981607
0.001738,2.448322,0.981607
0.001745,2.448322,0.981607
0.001751,2.448322,0.981607
0.001758,2.448322,0.981607
0.001764,2.442854,0.981607
0.001771,2.442854,0.981607
0.001777,2.442854,0.981607
0.001784,2.442854,0.981607
0.001790,2.437387,0.981607
0.001797,2.437387,0.981607
0.001803,2.437387,0.981607
0.001810,2.437387,0.981607
0.001816,2.437387,0.981607
0.001823,2.431920,0.981607
0.001829,2.431920,0.981607
0.001836,2.431920,0.981607
0.001842,2.431920,0.981607
0.001849,2.426452,0.981607
0.001855,2.426452,0.981607
0.001862,2.426452,0.981607
0.001868,2.426452,0.981607
0.001875,2.420985,0.981607
0.001882,2.420985,0.981607
0.001888,2.420985,0.981607
0.001895,2.420985,0.981607
0.001901,2.415518,0.981607
0.001908,2.415518,0.981607
0.001914,2.415518,0.981607
0.001921,2.415518,0.981607
0.001927,2.410050,0.981607
0.001934,2.410050,0.981607
0.001940,2.410050,0.981607
0.001947,2.410050,0.981607
0.001953,2.410050,0.981607
0.001960,2.404583,0.981607
0.001966,2.404583,0.981607
0.001973,2.404583,0.982411
0.001979,2.404583,0.982411
0.001986,2.404583,0.982411
0.001992,2.399116,0.982411
0.001999,2.399116,0.982411
0.002005,2.399116,0.982411
0.002012,2.399116,0.982411
0.002018,2.393648,0.982411
0.002025,2.393648,0.982411
0.002031,2.393648,0.982411
0.002038,2.393648,0.982411
0.002044,2.393648,0.982411
0.002051,2.388181,0.982411
0.002057,2.388181,0.982411
0.002064,2.388181,0.982411
0.002070,2.388181,0.982411
0.002077,2.388181,0.982411
0.002083,2.382714,0.982411
0.002090,2.382714,0.982411
0.002096,2.382714,0.982411
0.002103,2.382714,0.982411
0.002109,2.382714,0.982411
0.002116,2.377246,0.982411
0.002122,2.377246,0.982411
