Time(s),CH1(V),CH2(V)
-0.039648,2.554368,0.660697
-0.039642,2.554368,0.660697
-0.039635,2.554368,0.660697
-0.039629,2.554368,0.660697
-0.039622,2.554368,0.660697
-0.039616,2.554368,0.660697
-0.039609,2.554368,0.660697
-0.039603,2.554368,0.660697
-0.039596,2.554368,0.660697
-0.039590,2.554368,0.660697
-0.039583,2.554368,0.660697
-0.039577,2.554368,0.660697
-0.039570,2.554368,0.660697
-0.039564,2.554368,0.660697
-0.039557,2.554368,0.660697
-0.039551,2.554368,0.660697
-0.039544,2.554368,0.660697
-0.039538,2.554368,0.660697
-0.039531,2.554368,0.660697
-0.039525,2.554368,0.660697
-0.039518,2.554368,0.660697
-0.039512,2.554368,0.660697
-0.039505,2.554368,0.660697
-0.039499,2.554368,0.660697
-0.039492,2.554368,0.660697
-0.039486,2.554368,0.660697
-0.039479,2.554368,0.660697
-0.039473,2.554368,0.660697
-0.039466,2.554368,0.660697
-0.039460,2.554368,0.660697
-0.039453,2.554368,0.660697
-0.039447,2.554368,0.660697
-0.039440,2.554368,0.660697
-0.039434,2.554368,0.660697
-0.039427,2.554368,0.660697
-0.039421,2.554368,0.660697
-0.039414,2.554368,0.660697
-0.039408,2.554368,0.660697
-0.039401,2.554368,0.660697
-0.039395,2.554368,0.660697
-0.039388,2.554368,0.660697
-0.039382,2.554368,0.660697
-0.039375,2.554368,0.660697
-0.039368,2.554368,0.660697
-0.039362,2.554368,0.660697
-0.039355,2.554368,0.660697
-0.039349,2.554368,0.660697
-0.039342,2.554368,0.660697
-0.039336,2.554368,0.660697
-0.039329,2.554368,0.660697
-0.039323,2.554368,0.660697
-0.039316,2.554368,0.660697
-0.039310,2.554368,0.660697
-0.039303,2.554368,0.660697
-0.039297,2.554368,0.660697
-0.039290,2.554368,0.660697
-0.039284,2.554368,0.660697
-0.039277,2.554368,0.660697
-0.039271,2.554368,0.660697
-0.039264,2.554368,0.660697
-0.039258,2.554368,0.660697
-0.039251,2.554368,0.660697
-0.039245,2.554368,0.660697
-0.039238,2.554368,0.660697
-0.039232,2.554368,0.660697
-0.039225,2.554368,0.660697
-0.039219,2.554368,0.660697
-0.039212,2.554368,0.660697
-0.039206,2.554368,0.660697
-0.039199,2.554368,0.660697
-0.039193,2.554368,0.660697
-0.039186,2.554368,0.660697
-0.039180,2.554368,0.660697
-0.039173,2.554368,0.660697
-0.039167,2.554368,0.660697
-0.039160,2.554368,0.660697
-0.039154,2.554368,0.660697
-0.039147,2.554368,0.660697
-0.039141,2.554368,0.660697
-0.039134,2.554368,0.660697
-0.039128,2.554368,0.660697
-0.039121,2.554368,0.660697
-0.039115,2.554368,0.660697
-0.039108,2.554368,0.660697
-0.039102,2.554368,0.660697
-0.039095,2.554368,0.660697
-0.039089,2.554368,0.660697
-0.039082,2.554368,0.660697
-0.039076,2.554368,0.660697
-0.039069,2.554368,0.660697
-0.039063,2.554368,0.660697
-0.039056,2.554368,0.660697
-0.039049,2.554368,0.660697
-0.039043,2.554368,0.660697
-0.039036,2.554368,0.660697
-0.039030,2.554368,0.660697
-0.039023,2.554368,0.660697
-0.039017,2.554368,0.660697
-0.039010,2.554368,0.660697
-0.039004,2.554368,0.660697
-0.038997,2.554368,0.660697
-0.038991,2.554368,0.660697
-0.038984,2.554368,0.660697
-0.038978,2.554368,0.660697
-0.038971,2.554368,0.660697
-0.038965,2.554368,0.660697
-0.038958,2.554368,0.660697
-0.038952,2.554368,0.660697
-0.038945,2.554368,0.660697
-0.038939,2.554368,0.660697
-0.038932,2.554368,0.660697
-0.038926,2.554368,0.660697
-0.038919,2.554368,0.660697
-0.038913,2.554368,0.660697
-0.038906,2.554368,0.660697
-0.038900,2.554368,0.660697
-0.038893,2.554368,0.660697
-0.038887,2.554368,0.660697
-0.038880,2.554368,0.660697
-0.038874,2.554368,0.660697
-0.038867,2.554368,0.660697
-0.038861,2.554368,0.660697
-0.038854,2.554368,0.660697
-0.038848,2.554368,0.660697
-0.038841,2.554368,0.660697
-0.038835,2.554368,0.660697
-0.038828,2.554368,0.660697
-0.038822,2.554368,0.660697
-0.038815,2.554368,0.660697
-0.038809,2.554368,0.660697
-0.038802,2.554368,0.660697
-0.038796,2.554368,0.660697
-0.038789,2.554368,0.660697
-0.038783,2.554368,0.660697
-0.038776,2.554368,0.660697
-0.038770,2.554368,0.660697
-0.038763,2.554368,0.660697
-0.038757,2.554368,0.660697
-0.038750,2.554368,0.660697
-0.038743,2.554368,0.660697
-0.038737,2.554368,0.660697
-0.038730,2.554368,0.660697
-0.038724,2.554368,0.660697
-0.038717,2.554368,0.660697
-0.038711,2.554368,0.660697
-0.038704,2.554368,0.660697
-0.038698,2.554368,0.660697
-0.038691,2.554368,0.660697
-0.038685,2.554368,0.660697
-0.038678,2.554368,0.660697
-0.038672,2.554368,0.660697
-0.038665,2.554368,0.660697
-0.038659,2.554368,0.660697
-0.038652,2.554368,0.660697
-0.038646,2.554368,0.660697
-0.038639,2.554368,0.660697
-0.038633,2.554368,0.660697
-0.038626,2.554368,0.660697
-0.038620,2.554368,0.660697
-0.038613,2.554368,0.660697
-0.038607,2.554368,0.660697
-0.038600,2.554368,0.660697
-0.038594,2.554368,0.660697
-0.038587,2.554368,0.660697
-0.038581,2.554368,0.660697
-0.038574,2.554368,0.660697
-0.038568,2.554368,0.660697
-0.038561,2.554368,0.660697
-0.038555,2.554368,0.660697
-0.038548,2.554368,0.660697
-0.038542,2.554368,0.660697
