in s,C1 in V,C2 in V
-2.1887148E-02,3.8308001E+00,1.04461288E+00
-2.1886772E-02,3.8313968E+00,1.04448318E+00
-2.1886396E-02,3.8302737E+00,1.04389572E+00
-2.1886020E-02,3.8289752E+00,1.04441452E+00
-2.1885644E-02,3.8290805E+00,1.04503250E+00
-2.1885268E-02,3.8308352E+00,1.04474258E+00
-2.1884892E-02,3.8307299E+00,1.04443741E+00
-2.1884516E-02,3.8298175E+00,1.04434586E+00
-2.1884140E-02,3.8299579E+00,1.04439163E+00
-2.1883764E-02,3.8305896E+00,1.04465103E+00
-2.1883388E-02,3.8297824E+00,1.04485703E+00
-2.1883012E-02,3.8310107E+00,1.04455185E+00
-2.1882636E-02,3.8307299E+00,1.04440689E+00
-2.1882260E-02,3.8299930E+00,1.04472733E+00
-2.1881884E-02,3.8306598E+00,1.04462051E+00
-2.1881508E-02,3.8310458E+00,1.04442978E+00
-2.1881132E-02,3.8299579E+00,1.04450607E+00
-2.1880756E-02,3.8298877E+00,1.04446030E+00
-2.1880380E-02,3.8293261E+00,1.04465103E+00
-2.1880004E-02,3.8293612E+00,1.04513168E+00
-2.1879628E-02,3.8306247E+00,1.04446793E+00
-2.1879252E-02,3.8294665E+00,1.04387283E+00
-2.1878876E-02,3.8293963E+00,1.04440689E+00
-2.1878500E-02,3.8295367E+00,1.04494858E+00
-2.1878124E-02,3.8310458E+00,1.04500198E+00
-2.1877748E-02,3.8312564E+00,1.04465103E+00
-2.1877372E-02,3.8320636E+00,1.04416275E+00
-2.1876996E-02,3.8307299E+00,1.04436111E+00
-2.1876620E-02,3.8300631E+00,1.04451370E+00
-2.1876244E-02,3.8298877E+00,1.04481125E+00
-2.1875868E-02,3.8312564E+00,1.04469681E+00
-2.1875492E-02,3.8316073E+00,1.04457474E+00
-2.1875116E-02,3.8305896E+00,1.04459000E+00
-2.1874740E-02,3.8299579E+00,1.04433060E+00
-2.1874364E-02,3.8296420E+00,1.04422379E+00
-2.1873988E-02,3.8296069E+00,1.04450607E+00
-2.1873612E-02,3.8298175E+00,1.04516983E+00
-2.1873236E-02,3.8311511E+00,1.04478836E+00
-2.1872860E-02,3.8305896E+00,1.04409409E+00
-2.1872484E-02,3.8300982E+00,1.04432297E+00
-2.1872108E-02,3.8299579E+00,1.04463577E+00
-2.1871732E-02,3.8305896E+00,1.04478836E+00
-2.1871356E-02,3.8305194E+00,1.04451370E+00
-2.1870980E-02,3.8311511E+00,1.04435349E+00
-2.1870604E-02,3.8307650E+00,1.04463577E+00
-2.1870228E-02,3.8304492E+00,1.04462814E+00
-2.1869852E-02,3.8302737E+00,1.04472733E+00
-2.1869476E-02,3.8309054E+00,1.04420853E+00
-2.1869100E-02,3.8300631E+00,1.04445267E+00
-2.1868724E-02,3.8304492E+00,1.04484177E+00
-2.1868348E-02,3.8306598E+00,1.04438400E+00
-2.1867972E-02,3.8311511E+00,1.04424667E+00
-2.1867596E-02,3.8298877E+00,1.04439163E+00
-2.1867220E-02,3.8301684E+00,1.04450607E+00
-2.1866844E-02,3.8302737E+00,1.04457474E+00
-2.1866468E-02,3.8312213E+00,1.04475021E+00
-2.1866092E-02,3.8312564E+00,1.04431534E+00
-2.1865716E-02,3.8305194E+00,1.04454422E+00
-2.1865340E-02,3.8300982E+00,1.04426193E+00
-2.1864964E-02,3.8304843E+00,1.04439926E+00
-2.1864588E-02,3.8295367E+00,1.04496384E+00
-2.1864212E-02,3.8301684E+00,1.04481888E+00
-2.1863836E-02,3.8318179E+00,1.04426956E+00
-2.1863460E-02,3.8294314E+00,1.04440689E+00
-2.1863084E-02,3.8296420E+00,1.04473495E+00
-2.1862708E-02,3.8298877E+00,1.04462051E+00
-2.1862332E-02,3.8306247E+00,1.04475021E+00
-2.1861956E-02,3.8308352E+00,1.04464340E+00
-2.1861580E-02,3.8309405E+00,1.04449844E+00
-2.1861204E-02,3.8303088E+00,1.04433060E+00
-2.1860828E-02,3.8304141E+00,1.04455948E+00
-2.1860452E-02,3.8302737E+00,1.04473495E+00
-2.1860076E-02,3.8299930E+00,1.04491043E+00
-2.1859700E-02,3.8302386E+00,1.04436111E+00
-2.1859324E-02,3.8298526E+00,1.04423904E+00
-2.1858948E-02,3.8294314E+00,1.04457474E+00
-2.1858572E-02,3.8288699E+00,1.04455948E+00
-2.1858196E-02,3.8304141E+00,1.04465866E+00
-2.1857820E-02,3.8307650E+00,1.04452896E+00
-2.1857444E-02,3.8312915E+00,1.04449844E+00
-2.1857068E-02,3.8296420E+00,1.04464340E+00
-2.1856692E-02,3.8300982E+00,1.04426956E+00
-2.1856316E-02,3.8301684E+00,1.04455948E+00
-2.1855940E-02,3.8309405E+00,1.04500961E+00
-2.1855564E-02,3.8310809E+00,1.04487991E+00
-2.1855188E-02,3.8316424E+00,1.04436111E+00
-2.1854812E-02,3.8307650E+00,1.04415512E+00
-2.1854436E-02,3.8299228E+00,1.04452133E+00
-2.1854060E-02,3.8296069E+00,1.04464340E+00
-2.1853684E-02,3.8297473E+00,1.04484177E+00
-2.1853308E-02,3.8314319E+00,1.04484940E+00
-2.1852932E-02,3.8318179E+00,1.04450607E+00
-2.1852556E-02,3.8309054E+00,1.04408646E+00
-2.1852180E-02,3.8299579E+00,1.04459763E+00
-2.1851804E-02,3.8304141E+00,1.04464340E+00
-2.1851428E-02,3.8308703E+00,1.04470444E+00
-2.1851052E-02,3.8306598E+00,1.04490280E+00
-2.1850676E-02,3.8308001E+00,1.04449081E+00
-2.1850300E-02,3.8306598E+00,1.04424667E+00
-2.1849924E-02,3.8291507E+00,1.04463577E+00
-2.1849548E-02,3.8302737E+00,1.04475021E+00
-2.1849172E-02,3.8313968E+00,1.04475784E+00
-2.1848796E-02,3.8315371E+00,1.04432297E+00
-2.1848420E-02,3.8302386E+00,1.04462051E+00
-2.1848044E-02,3.8311862E+00,1.04446030E+00
-2.1847668E-02,3.8310458E+00,1.04433823E+00
-2.1847292E-02,3.8302035E+00,1.04487228E+00
-2.1846916E-02,3.8317126E+00,1.04465866E+00
-2.1846540E-02,3.8311862E+00,1.04420090E+00
-2.1846164E-02,3.8302737E+00,1.04471207E+00
-2.1845788E-02,3.8304141E+00,1.04479599E+00
-2.1845412E-02,3.8307299E+00,1.04435349E+00
-2.1845036E-02,3.8308001E+00,1.04458237E+00
-2.1844660E-02,3.8302386E+00,1.04481888E+00
-2.1844284E-02,3.8305194E+00,1.04456711E+00
-2.1843908E-02,3.8313266E+00,1.04419327E+00
-2.1843532E-02,3.8302386E+00,1.04459763E+00
-2.1843156E-02,3.8305194E+00,1.04525375E+00
-2.1842780E-02,3.8321338E+00,1.04436111E+00
-2.1842404E-02,3.8320285E+00,1.04401016E+00
-2.1842028E-02,3.8300631E+00,1.04463577E+00
-2.1841652E-02,3.8303790E+00,1.04461288E+00
-2.1841276E-02,3.8301684E+00,1.04462814E+00
-2.1840900E-02,3.8316424E+00,1.04503250E+00
-2.1840524E-02,3.8317126E+00,1.04440689E+00
-2.1840148E-02,3.8309405E+00,1.04427719E+00
-2.1839772E-02,3.8298877E+00,1.04459763E+00
-2.1839396E-02,3.8310458E+00,1.04432297E+00
-2.1839020E-02,3.8307299E+00,1.04439163E+00
-2.1838644E-02,3.8303790E+00,1.04507828E+00
-2.1838268E-02,3.8321689E+00,1.04472733E+00
-2.1837892E-02,3.8323794E+00,1.04433060E+00
-2.1837516E-02,3.8310809E+00,1.04455185E+00
-2.1837140E-02,3.8303790E+00,1.04455185E+00
-2.1836764E-02,3.8303088E+00,1.04427719E+00
-2.1836388E-02,3.8295718E+00,1.04465866E+00
-2.1836012E-02,3.8303790E+00,1.04526901E+00
-2.1835636E-02,3.8321689E+00,1.04459000E+00
-2.1835260E-02,3.8318530E+00,1.04442978E+00
-2.1834884E-02,3.8299579E+00,1.04411697E+00
-2.1834508E-02,3.8297122E+00,1.04417038E+00
-2.1834132E-02,3.8291858E+00,1.04491043E+00
-2.1833756E-02,3.8313617E+00,1.04533768E+00
-2.1833380E-02,3.8323443E+00,1.04471970E+00
-2.1833004E-02,3.8316424E+00,1.04396439E+00
-2.1832628E-02,3.8297824E+00,1.04433823E+00
-2.1832252E-02,3.8297122E+00,1.04453659E+00
-2.1831876E-02,3.8294314E+00,1.04511642E+00
-2.1831500E-02,3.8309756E+00,1.04505539E+00
-2.1831124E-02,3.8323794E+00,1.04436874E+00
-2.1830748E-02,3.8305545E+00,1.04388046E+00
-2.1830372E-02,3.8285540E+00,1.04473495E+00
-2.1829996E-02,3.8296420E+00,1.04496384E+00
-2.1829620E-02,3.8313617E+00,1.04475784E+00
-2.1829244E-02,3.8304843E+00,1.04455185E+00
-2.1828868E-02,3.8308001E+00,1.04459000E+00
-2.1828492E-02,3.8314319E+00,1.04433823E+00
-2.1828116E-02,3.8303088E+00,1.04432297E+00
-2.1827740E-02,3.8304492E+00,1.04500198E+00
-2.1827364E-02,3.8321338E+00,1.04467392E+00
-2.1826988E-02,3.8313617E+00,1.04455185E+00
-2.1826612E-02,3.8309405E+00,1.04468918E+00
-2.1826236E-02,3.8307299E+00,1.04453659E+00
-2.1825860E-02,3.8311160E+00,1.04487228E+00
-2.1825484E-02,3.8312564E+00,1.04480362E+00
-2.1825108E-02,3.8320987E+00,1.04420090E+00
-2.1824732E-02,3.8304843E+00,1.04439163E+00
-2.1824356E-02,3.8304843E+00,1.04461288E+00
-2.1823980E-02,3.8308352E+00,1.04452896E+00
-2.1823604E-02,3.8321689E+00,1.04526138E+00
-2.1823228E-02,3.8325549E+00,1.04496384E+00
-2.1822852E-02,3.8327655E+00,1.04394150E+00
-2.1822476E-02,3.8311862E+00,1.04374313E+00
-2.1822100E-02,3.8298877E+00,1.04475784E+00
-2.1821724E-02,3.8304843E+00,1.04541397E+00
-2.1821348E-02,3.8319934E+00,1.04504776E+00
-2.1820972E-02,3.8327304E+00,1.04441452E+00
-2.1820596E-02,3.8321689E+00,1.04369736E+00
-2.1820220E-02,3.8299228E+00,1.04437637E+00
-2.1819844E-02,3.8296420E+00,1.04513931E+00
-2.1819468E-02,3.8318179E+00,1.04477310E+00
-2.1819092E-02,3.8318179E+00,1.04455948E+00
-2.1818716E-02,3.8323443E+00,1.04458237E+00
-2.1818340E-02,3.8313968E+00,1.04431534E+00
-2.1817964E-02,3.8315371E+00,1.04459763E+00
-2.1817588E-02,3.8312915E+00,1.04471207E+00
-2.1817212E-02,3.8320636E+00,1.04432297E+00
-2.1816836E-02,3.8309405E+00,1.04458237E+00
-2.1816460E-02,3.8304843E+00,1.04471207E+00
-2.1816084E-02,3.8319232E+00,1.04488754E+00
-2.1815708E-02,3.8324496E+00,1.04462051E+00
-2.1815332E-02,3.8317828E+00,1.04459763E+00
-2.1814956E-02,3.8310809E+00,1.04416275E+00
-2.1814580E-02,3.8300982E+00,1.04453659E+00
-2.1814204E-02,3.8305896E+00,1.04514694E+00
-2.1813828E-02,3.8327304E+00,1.04504013E+00
-2.1813452E-02,3.8324145E+00,1.04448318E+00
-2.1813076E-02,3.8324847E+00,1.04415512E+00
-2.1812700E-02,3.8310809E+00,1.04449844E+00
-2.1812324E-02,3.8319232E+00,1.04498672E+00
-2.1811948E-02,3.8314669E+00,1.04496384E+00
-2.1811572E-02,3.8323794E+00,1.04459763E+00
-2.1811196E-02,3.8322039E+00,1.04431534E+00
-2.1810820E-02,3.8318530E+00,1.04461288E+00
-2.1810444E-02,3.8316073E+00,1.04496384E+00
-2.1810068E-02,3.8322039E+00,1.04449844E+00
-2.1809692E-02,3.8313968E+00,1.04445267E+00
-2.1809316E-02,3.8313266E+00,1.04504776E+00
-2.1808940E-02,3.8322390E+00,1.04485703E+00
-2.1808564E-02,3.8317828E+00,1.04452896E+00
-2.1808188E-02,3.8318530E+00,1.04446793E+00
-2.1807812E-02,3.8315371E+00,1.04433823E+00
-2.1807436E-02,3.8315371E+00,1.04459000E+00
-2.1807060E-02,3.8308703E+00,1.04496384E+00
-2.1806684E-02,3.8330813E+00,1.04505539E+00
-2.1806308E-02,3.8331164E+00,1.04446793E+00
-2.1805932E-02,3.8321689E+00,1.04404831E+00
-2.1805556E-02,3.8311511E+00,1.04404831E+00
-2.1805180E-02,3.8311862E+00,1.04540634E+00
-2.1804804E-02,3.8321689E+00,1.04539108E+00
-2.1804428E-02,3.8333270E+00,1.04456711E+00
-2.1804052E-02,3.8329760E+00,1.04416275E+00
-2.1803676E-02,3.8321338E+00,1.04471970E+00
-2.1803300E-02,3.8310107E+00,1.04439163E+00
-2.1802924E-02,3.8313617E+00,1.04462051E+00
-2.1802548E-02,3.8321689E+00,1.04480362E+00
-2.1802172E-02,3.8325900E+00,1.04507828E+00
-2.1801796E-02,3.8329760E+00,1.04465866E+00
-2.1801420E-02,3.8324145E+00,1.04410934E+00
-2.1801044E-02,3.8312915E+00,1.04396439E+00
-2.1800668E-02,3.8306247E+00,1.04504776E+00
-2.1800292E-02,3.8324496E+00,1.04518509E+00
-2.1799916E-02,3.8330813E+00,1.04460526E+00
-2.1799540E-02,3.8333621E+00,1.04445267E+00
-2.1799164E-02,3.8324847E+00,1.04422379E+00
-2.1798788E-02,3.8314319E+00,1.04443741E+00
-2.1798412E-02,3.8309054E+00,1.04507065E+00
-2.1798036E-02,3.8328006E+00,1.04501724E+00
-2.1797660E-02,3.8332919E+00,1.04468918E+00
-2.1797284E-02,3.8333972E+00,1.04433060E+00
-2.1796908E-02,3.8317828E+00,1.04423141E+00
-2.1796532E-02,3.8308001E+00,1.04466629E+00
-2.1796156E-02,3.8312564E+00,1.04539108E+00
-2.1795780E-02,3.8339236E+00,1.04523849E+00
-2.1795404E-02,3.8336779E+00,1.04444504E+00
-2.1795028E-02,3.8327655E+00,1.04407120E+00
-2.1794652E-02,3.8317828E+00,1.04439163E+00
-2.1794276E-02,3.8322390E+00,1.04524612E+00
-2.1793900E-02,3.8322390E+00,1.04525375E+00
-2.1793524E-02,3.8335025E+00,1.04490280E+00
-2.1793148E-02,3.8338534E+00,1.04420853E+00
-2.1792772E-02,3.8315371E+00,1.04424667E+00
-2.1792396E-02,3.8313266E+00,1.04500198E+00
-2.1792020E-02,3.8317126E+00,1.04494858E+00
-2.1791644E-02,3.8331515E+00,1.04485703E+00
-2.1791268E-02,3.8331164E+00,1.04472733E+00
-2.1790892E-02,3.8331866E+00,1.04459000E+00
-2.1790516E-02,3.8326251E+00,1.04431534E+00
-2.1790140E-02,3.8318530E+00,1.04455948E+00
-2.1789764E-02,3.8317828E+00,1.04484177E+00
-2.1789388E-02,3.8330813E+00,1.04493332E+00
-2.1789012E-02,3.8327304E+00,1.04476547E+00
-2.1788636E-02,3.8323794E+00,1.04455948E+00
-2.1788260E-02,3.8329059E+00,1.04440689E+00
-2.1787884E-02,3.8316775E+00,1.04451370E+00
-2.1787508E-02,3.8310809E+00,1.04517746E+00
-2.1787132E-02,3.8327304E+00,1.04503250E+00
-2.1786756E-02,3.8345202E+00,1.04493332E+00
-2.1786380E-02,3.8335376E+00,1.04425430E+00
-2.1786004E-02,3.8318881E+00,1.04411697E+00
-2.1785628E-02,3.8320636E+00,1.04498672E+00
-2.1785252E-02,3.8323092E+00,1.04531479E+00
-2.1784876E-02,3.8334674E+00,1.04471207E+00
-2.1784500E-02,3.8336078E+00,1.04433060E+00
-2.1784124E-02,3.8326953E+00,1.04457474E+00
-2.1783748E-02,3.8323794E+00,1.04479599E+00
-2.1783372E-02,3.8324496E+00,1.04489517E+00
-2.1782996E-02,3.8339236E+00,1.04463577E+00
-2.1782620E-02,3.8335727E+00,1.04457474E+00
-2.1782244E-02,3.8326602E+00,1.04450607E+00
-2.1781868E-02,3.8316775E+00,1.04487991E+00
-2.1781492E-02,3.8331866E+00,1.04456711E+00
-2.1781116E-02,3.8325549E+00,1.04492569E+00
-2.1780740E-02,3.8337832E+00,1.04507828E+00
-2.1780364E-02,3.8335376E+00,1.04420090E+00
-2.1779988E-02,3.8329409E+00,1.04419327E+00
-2.1779612E-02,3.8310107E+00,1.04510880E+00
-2.1779236E-02,3.8335025E+00,1.04483414E+00
-2.1778860E-02,3.8334674E+00,1.04465103E+00
-2.1778484E-02,3.8334323E+00,1.04468918E+00
-2.1778108E-02,3.8343799E+00,1.04430008E+00
-2.1777732E-02,3.8330111E+00,1.04462814E+00
-2.1777356E-02,3.8332568E+00,1.04507828E+00
-2.1776980E-02,3.8338183E+00,1.04467392E+00
-2.1776604E-02,3.8336779E+00,1.04472733E+00
-2.1776228E-02,3.8341342E+00,1.04498672E+00
-2.1775852E-02,3.8343448E+00,1.04474258E+00
-2.1775476E-02,3.8329059E+00,1.04440689E+00
-2.1775100E-02,3.8330462E+00,1.04483414E+00
-2.1774724E-02,3.8333972E+00,1.04485703E+00
-2.1774348E-02,3.8347308E+00,1.04487228E+00
-2.1773972E-02,3.8339587E+00,1.04501724E+00
-2.1773596E-02,3.8348010E+00,1.04445267E+00
-2.1773220E-02,3.8338885E+00,1.04411697E+00
-2.1772844E-02,3.8325549E+00,1.04484940E+00
-2.1772468E-02,3.8330462E+00,1.04538345E+00
-2.1772092E-02,3.8345553E+00,1.04458237E+00
-2.1771716E-02,3.8342395E+00,1.04439926E+00
-2.1771340E-02,3.8334323E+00,1.04452896E+00
-2.1770964E-02,3.8335376E+00,1.04459000E+00
-2.1770588E-02,3.8333270E+00,1.04463577E+00
-2.1770212E-02,3.8337481E+00,1.04484940E+00
-2.1769836E-02,3.8350818E+00,1.04475784E+00
-2.1769460E-02,3.8343097E+00,1.04447556E+00
-2.1769084E-02,3.8332568E+00,1.04495621E+00
-2.1768708E-02,3.8340289E+00,1.04455948E+00
-2.1768332E-02,3.8336078E+00,1.04444504E+00
-2.1767956E-02,3.8334323E+00,1.04501724E+00
-2.1767580E-02,3.8333621E+00,1.04492569E+00
-2.1767204E-02,3.8347308E+00,1.04469681E+00
-2.1766828E-02,3.8339938E+00,1.04438400E+00
-2.1766452E-02,3.8344149E+00,1.04475784E+00
-2.1766076E-02,3.8334323E+00,1.04455185E+00
-2.1765700E-02,3.8342395E+00,1.04500961E+00
-2.1765324E-02,3.8343799E+00,1.04487991E+00
-2.1764948E-02,3.8344500E+00,1.04455948E+00
-2.1764572E-02,3.8333621E+00,1.04423141E+00
-2.1764196E-02,3.8335025E+00,1.04454422E+00
-2.1763820E-02,3.8335376E+00,1.04504013E+00
-2.1763444E-02,3.8337832E+00,1.04484177E+00
-2.1763068E-02,3.8348010E+00,1.04457474E+00
-2.1762692E-02,3.8340991E+00,1.04419327E+00
-2.1762316E-02,3.8332217E+00,1.04487228E+00
-2.1761940E-02,3.8331515E+00,1.04487991E+00
-2.1761564E-02,3.8351870E+00,1.04464340E+00
-2.1761188E-02,3.8346957E+00,1.04471207E+00
-2.1760812E-02,3.8340289E+00,1.04457474E+00
-2.1760436E-02,3.8329059E+00,1.04434586E+00
-2.1760060E-02,3.8332919E+00,1.04448318E+00
-2.1759684E-02,3.8329059E+00,1.04504776E+00
-2.1759308E-02,3.8344149E+00,1.04526901E+00
-2.1758932E-02,3.8349414E+00,1.04429245E+00
-2.1758556E-02,3.8343448E+00,1.04388046E+00
-2.1758180E-02,3.8328357E+00,1.04443741E+00
-2.1757804E-02,3.8320636E+00,1.04539108E+00
-2.1757428E-02,3.8348361E+00,1.04530716E+00
-2.1757052E-02,3.8358539E+00,1.04450607E+00
-2.1756676E-02,3.8349414E+00,1.04408646E+00
-2.1756300E-02,3.8328006E+00,1.04444504E+00
-2.1755924E-02,3.8331164E+00,1.04470444E+00
-2.1755548E-02,3.8332919E+00,1.04516983E+00
-2.1755172E-02,3.8349414E+00,1.04510117E+00
-2.1754796E-02,3.8355029E+00,1.04452896E+00
-2.1754420E-02,3.8339587E+00,1.04423141E+00
-2.1754044E-02,3.8332568E+00,1.04464340E+00
-2.1753668E-02,3.8329760E+00,1.04463577E+00
-2.1753292E-02,3.8327655E+00,1.04502487E+00
-2.1752916E-02,3.8337130E+00,1.04487991E+00
-2.1752540E-02,3.8343799E+00,1.04452133E+00
-2.1752164E-02,3.8340991E+00,1.04457474E+00
-2.1751788E-02,3.8331164E+00,1.04473495E+00
-2.1751412E-02,3.8332568E+00,1.04458237E+00
-2.1751036E-02,3.8334674E+00,1.04473495E+00
-2.1750660E-02,3.8343799E+00,1.04500198E+00
-2.1750284E-02,3.8340640E+00,1.04481888E+00
-2.1749908E-02,3.8346255E+00,1.04455185E+00
-2.1749532E-02,3.8337481E+00,1.04443741E+00
-2.1749156E-02,3.8326953E+00,1.04471970E+00
-2.1748780E-02,3.8334323E+00,1.04500961E+00
-2.1748404E-02,3.8335025E+00,1.04495621E+00
-2.1748028E-02,3.8343448E+00,1.04467392E+00
-2.1747652E-02,3.8341693E+00,1.04438400E+00
-2.1747276E-02,3.8333621E+00,1.04440689E+00
-2.1746900E-02,3.8326602E+00,1.04487228E+00
-2.1746524E-02,3.8342395E+00,1.04501724E+00
-2.1746148E-02,3.8340991E+00,1.04486465E+00
-2.1745772E-02,3.8348361E+00,1.04488754E+00
-2.1745396E-02,3.8344500E+00,1.04426956E+00
-2.1745020E-02,3.8340640E+00,1.04436874E+00
-2.1744644E-02,3.8329760E+00,1.04474258E+00
-2.1744268E-02,3.8342044E+00,1.04529953E+00
-2.1743892E-02,3.8349414E+00,1.04470444E+00
-2.1743516E-02,3.8339938E+00,1.04439163E+00
-2.1743140E-02,3.8338885E+00,1.04458237E+00
-2.1742764E-02,3.8338534E+00,1.04484177E+00
-2.1742388E-02,3.8335727E+00,1.04496384E+00
-2.1742012E-02,3.8343448E+00,1.04439163E+00
-2.1741636E-02,3.8340289E+00,1.04441452E+00
-2.1741260E-02,3.8342746E+00,1.04501724E+00
-2.1740884E-02,3.8348010E+00,1.04457474E+00
-2.1740508E-02,3.8344500E+00,1.04441452E+00
-2.1740132E-02,3.8342395E+00,1.04478836E+00
-2.1739756E-02,3.8350467E+00,1.04470444E+00
-2.1739380E-02,3.8349414E+00,1.04453659E+00
-2.1739004E-02,3.8340991E+00,1.04497910E+00
-2.1738628E-02,3.8358188E+00,1.04487991E+00
-2.1738252E-02,3.8350818E+00,1.04391098E+00
-2.1737876E-02,3.8344851E+00,1.04442978E+00
-2.1737500E-02,3.8331164E+00,1.04560471E+00
-2.1737124E-02,3.8354678E+00,1.04539871E+00
-2.1736748E-02,3.8362399E+00,1.04413223E+00
-2.1736372E-02,3.8344851E+00,1.04397202E+00
-2.1735996E-02,3.8324847E+00,1.04471207E+00
-2.1735620E-02,3.8330462E+00,1.04526901E+00
-2.1735244E-02,3.8350467E+00,1.04519272E+00
-2.1734868E-02,3.8360644E+00,1.04461288E+00
-2.1734492E-02,3.8361346E+00,1.04442978E+00
-2.1734116E-02,3.8349765E+00,1.04421616E+00
-2.1733740E-02,3.8340289E+00,1.04491043E+00
-2.1733364E-02,3.8346957E+00,1.04523087E+00
-2.1732988E-02,3.8355380E+00,1.04475021E+00
-2.1732612E-02,3.8356433E+00,1.04430008E+00
-2.1732236E-02,3.8346606E+00,1.04460526E+00
-2.1731860E-02,3.8344851E+00,1.04533768E+00
-2.1731484E-02,3.8359591E+00,1.04479599E+00
-2.1731108E-02,3.8348712E+00,1.04439926E+00
-2.1730732E-02,3.8349414E+00,1.04449081E+00
-2.1730356E-02,3.8351519E+00,1.04477310E+00
-2.1729980E-02,3.8356784E+00,1.04478836E+00
-2.1729604E-02,3.8351519E+00,1.04495621E+00
-2.1729228E-02,3.8359942E+00,1.04459763E+00
-2.1728852E-02,3.8350467E+00,1.04437637E+00
-2.1728476E-02,3.8343448E+00,1.04492569E+00
-2.1728100E-02,3.8348712E+00,1.04517746E+00
-2.1727724E-02,3.8359942E+00,1.04479599E+00
-2.1727348E-02,3.8349765E+00,1.04446030E+00
-2.1726972E-02,3.8346957E+00,1.04452896E+00
-2.1726596E-02,3.8348010E+00,1.04468918E+00
-2.1726220E-02,3.8355731E+00,1.04513931E+00
-2.1725844E-02,3.8364154E+00,1.04498672E+00
-2.1725468E-02,3.8360995E+00,1.04430008E+00
-2.1725092E-02,3.8349063E+00,1.04440689E+00
-2.1724716E-02,3.8341693E+00,1.04489517E+00
-2.1724340E-02,3.8355380E+00,1.04507065E+00
-2.1723964E-02,3.8357486E+00,1.04484940E+00
-2.1723588E-02,3.8362750E+00,1.04468155E+00
-2.1723212E-02,3.8355029E+00,1.04449844E+00
-2.1722836E-02,3.8350818E+00,1.04495621E+00
-2.1722460E-02,3.8350467E+00,1.04515457E+00
-2.1722084E-02,3.8363803E+00,1.04449844E+00
-2.1721708E-02,3.8354327E+00,1.04420853E+00
-2.1721332E-02,3.8339587E+00,1.04459000E+00
-2.1720956E-02,3.8349063E+00,1.04520798E+00
-2.1720580E-02,3.8364154E+00,1.04466629E+00
-2.1720204E-02,3.8356433E+00,1.04471970E+00
-2.1719828E-02,3.8354678E+00,1.04477310E+00
-2.1719452E-02,3.8361346E+00,1.04453659E+00
-2.1719076E-02,3.8355380E+00,1.04459763E+00
-2.1718700E-02,3.8348010E+00,1.04507065E+00
-2.1718324E-02,3.8369769E+00,1.04458237E+00
-2.1717948E-02,3.8356433E+00,1.04459000E+00
-2.1717572E-02,3.8351519E+00,1.04517746E+00
-2.1717196E-02,3.8362750E+00,1.04520798E+00
-2.1716820E-02,3.8367312E+00,1.04430771E+00
-2.1716444E-02,3.8357837E+00,1.04398727E+00
-2.1716068E-02,3.8338534E+00,1.04455948E+00
-2.1715692E-02,3.8353625E+00,1.04561234E+00
-2.1715316E-02,3.8361346E+00,1.04506302E+00
-2.1714940E-02,3.8371524E+00,1.04439926E+00
-2.1714564E-02,3.8352221E+00,1.04418564E+00
-2.1714188E-02,3.8351169E+00,1.04448318E+00
-2.1713812E-02,3.8343097E+00,1.04496384E+00
-2.1713436E-02,3.8356784E+00,1.04544449E+00
-2.1713060E-02,3.8367663E+00,1.04482651E+00
-2.1712684E-02,3.8362048E+00,1.04392624E+00
-2.1712308E-02,3.8342746E+00,1.04449844E+00
-2.1711932E-02,3.8338885E+00,1.04491806E+00
-2.1711556E-02,3.8355380E+00,1.04515457E+00
-2.1711180E-02,3.8361697E+00,1.04476547E+00
-2.1710804E-02,3.8370822E+00,1.04450607E+00
-2.1710428E-02,3.8358188E+00,1.04432297E+00
-2.1710052E-02,3.8349765E+00,1.04442978E+00
-2.1709676E-02,3.8349414E+00,1.04496384E+00
-2.1709300E-02,3.8363803E+00,1.04490280E+00
-2.1708924E-02,3.8360644E+00,1.04459763E+00
-2.1708548E-02,3.8357135E+00,1.04452133E+00
-2.1708172E-02,3.8353625E+00,1.04473495E+00
-2.1707796E-02,3.8356082E+00,1.04475784E+00
-2.1707420E-02,3.8356082E+00,1.04471970E+00
-2.1707044E-02,3.8355029E+00,1.04465866E+00
-2.1706668E-02,3.8351519E+00,1.04465866E+00
-2.1706292E-02,3.8351870E+00,1.04473495E+00
-2.1705916E-02,3.8347308E+00,1.04508591E+00
-2.1705540E-02,3.8357837E+00,1.04484177E+00
-2.1705164E-02,3.8348010E+00,1.04440689E+00
-2.1704788E-02,3.8342746E+00,1.04451370E+00
-2.1704412E-02,3.8349414E+00,1.04487991E+00
-2.1704036E-02,3.8351870E+00,1.04465103E+00
-2.1703660E-02,3.8353274E+00,1.04497147E+00
-2.1703284E-02,3.8355029E+00,1.04483414E+00
-2.1702908E-02,3.8364505E+00,1.04455185E+00
-2.1702532E-02,3.8348010E+00,1.04482651E+00
-2.1702156E-02,3.8348010E+00,1.04497147E+00
-2.1701780E-02,3.8353976E+00,1.04446030E+00
-2.1701404E-02,3.8346606E+00,1.04464340E+00
-2.1701028E-02,3.8346957E+00,1.04504776E+00
-2.1700652E-02,3.8357837E+00,1.04475021E+00
-2.1700276E-02,3.8346606E+00,1.04469681E+00
-2.1699900E-02,3.8348712E+00,1.04468918E+00
